SLAFactKey,IncidentKey,SLAKey,AcknowledgeTargetMinutes,AcknowledgeActualMinutes,AcknowledgeMet,ContainTargetMinutes,ContainActualMinutes,ContainMet,ResolveTargetMinutes,ResolveActualMinutes,ResolveMet,OverallMet
418,418,3,60,22.0,True,360,105.0,True,1440,265.0,True,True
419,419,1,240,13.0,True,1440,200.0,True,4320,964.0,True,True
420,420,2,120,6.0,True,720,234.0,True,2880,411.0,True,True
421,421,2,120,26.0,True,720,99.0,True,2880,467.0,True,True
422,422,2,120,12.0,True,720,,False,2880,,False,False
423,423,1,240,23.0,True,1440,207.0,True,4320,1561.0,True,True
424,424,3,60,2.0,True,360,71.0,True,1440,103.0,True,True
425,425,1,240,35.0,True,1440,119.0,True,4320,328.0,True,True
426,426,3,60,19.0,True,360,56.0,True,1440,178.0,True,True
427,427,1,240,14.0,True,1440,216.0,True,4320,460.0,True,True
428,428,1,240,11.0,True,1440,78.0,True,4320,628.0,True,True
429,429,2,120,14.0,True,720,50.0,True,2880,286.0,True,True
430,430,4,30,60.0,False,180,374.0,False,720,456.0,True,False
431,431,1,240,29.0,True,1440,131.0,True,4320,166.0,True,True
432,432,2,120,22.0,True,720,186.0,True,2880,618.0,True,True
433,433,1,240,46.0,True,1440,319.0,True,4320,393.0,True,True
434,434,1,240,18.0,True,1440,352.0,True,4320,445.0,True,True
435,435,2,120,18.0,True,720,75.0,True,2880,403.0,True,True
436,436,4,30,16.0,True,180,49.0,True,720,111.0,True,True
437,437,1,240,26.0,True,1440,140.0,True,4320,,False,False
438,438,3,60,10.0,True,360,39.0,True,1440,107.0,True,True
439,439,2,120,16.0,True,720,,False,2880,,False,False
440,440,1,240,18.0,True,1440,237.0,True,4320,314.0,True,True
441,441,2,120,54.0,True,720,382.0,True,2880,770.0,True,True
442,442,1,240,49.0,True,1440,100.0,True,4320,613.0,True,True
443,443,1,240,32.0,True,1440,162.0,True,4320,624.0,True,True
444,444,2,120,11.0,True,720,102.0,True,2880,396.0,True,True
445,445,4,30,6.0,True,180,163.0,True,720,190.0,True,True
446,446,3,60,11.0,True,360,386.0,False,1440,481.0,True,False
447,447,3,60,22.0,True,360,78.0,True,1440,164.0,True,True
448,448,1,240,78.0,True,1440,188.0,True,4320,381.0,True,True
449,449,1,240,28.0,True,1440,103.0,True,4320,186.0,True,True
450,450,3,60,5.0,True,360,171.0,True,1440,383.0,True,True
451,451,1,240,36.0,True,1440,171.0,True,4320,279.0,True,True
452,452,1,240,21.0,True,1440,106.0,True,4320,769.0,True,True
453,453,1,240,20.0,True,1440,81.0,True,4320,130.0,True,True
454,454,2,120,12.0,True,720,294.0,True,2880,501.0,True,True
455,455,2,120,10.0,True,720,121.0,True,2880,236.0,True,True
456,456,3,60,32.0,True,360,162.0,True,1440,282.0,True,True
457,457,2,120,14.0,True,720,141.0,True,2880,365.0,True,True
458,458,1,240,10.0,True,1440,63.0,True,4320,143.0,True,True
459,459,3,60,13.0,True,360,103.0,True,1440,163.0,True,True
460,460,1,240,25.0,True,1440,124.0,True,4320,191.0,True,True
461,461,2,120,10.0,True,720,,False,2880,,False,False
462,462,1,240,90.0,True,1440,190.0,True,4320,443.0,True,True
463,463,4,30,4.0,True,180,323.0,False,720,524.0,True,False
464,464,3,60,13.0,True,360,65.0,True,1440,165.0,True,True
465,465,2,120,14.0,True,720,157.0,True,2880,,False,False
466,466,3,60,16.0,True,360,77.0,True,1440,125.0,True,True
467,467,4,30,10.0,True,180,73.0,True,720,304.0,True,True
468,468,3,60,67.0,False,360,121.0,True,1440,346.0,True,False
469,469,1,240,17.0,True,1440,201.0,True,4320,593.0,True,True
470,470,3,60,22.0,True,360,118.0,True,1440,140.0,True,True
471,471,1,240,31.0,True,1440,98.0,True,4320,248.0,True,True
472,472,4,30,12.0,True,180,38.0,True,720,849.0,False,False
473,473,3,60,44.0,True,360,112.0,True,1440,,False,False
474,474,1,240,14.0,True,1440,69.0,True,4320,,False,False
475,475,5,15,1.0,True,60,51.0,True,240,135.0,True,True
476,476,1,240,10.0,True,1440,52.0,True,4320,1197.0,True,True
477,477,3,60,30.0,True,360,180.0,True,1440,266.0,True,True
478,478,3,60,51.0,True,360,188.0,True,1440,335.0,True,True
479,479,4,30,12.0,True,180,226.0,False,720,465.0,True,False
480,480,3,60,20.0,True,360,142.0,True,1440,183.0,True,True
481,481,3,60,45.0,True,360,166.0,True,1440,207.0,True,True
482,482,5,15,5.0,True,60,32.0,True,240,78.0,True,True
483,483,3,60,5.0,True,360,,False,1440,,False,False
484,484,1,240,54.0,True,1440,150.0,True,4320,297.0,True,True
485,485,1,240,25.0,True,1440,138.0,True,4320,456.0,True,True
486,486,3,60,13.0,True,360,305.0,True,1440,533.0,True,True
487,487,3,60,7.0,True,360,47.0,True,1440,85.0,True,True
488,488,1,240,23.0,True,1440,79.0,True,4320,479.0,True,True
489,489,3,60,9.0,True,360,93.0,True,1440,248.0,True,True
490,490,1,240,46.0,True,1440,114.0,True,4320,271.0,True,True
491,491,2,120,42.0,True,720,71.0,True,2880,243.0,True,True
492,492,3,60,13.0,True,360,98.0,True,1440,,False,False
493,493,3,60,34.0,True,360,83.0,True,1440,,False,False
494,494,2,120,7.0,True,720,40.0,True,2880,100.0,True,True
495,495,2,120,35.0,True,720,87.0,True,2880,205.0,True,True
496,496,2,120,41.0,True,720,134.0,True,2880,711.0,True,True
497,497,1,240,12.0,True,1440,131.0,True,4320,330.0,True,True
498,498,3,60,21.0,True,360,89.0,True,1440,843.0,True,True
499,499,2,120,26.0,True,720,190.0,True,2880,352.0,True,True
500,500,2,120,16.0,True,720,,False,2880,,False,False
501,501,2,120,13.0,True,720,119.0,True,2880,276.0,True,True
502,502,3,60,67.0,False,360,133.0,True,1440,273.0,True,False
503,503,1,240,20.0,True,1440,46.0,True,4320,665.0,True,True
504,504,1,240,26.0,True,1440,124.0,True,4320,714.0,True,True
505,505,2,120,17.0,True,720,90.0,True,2880,293.0,True,True
506,506,1,240,23.0,True,1440,204.0,True,4320,516.0,True,True
507,507,2,120,63.0,True,720,115.0,True,2880,365.0,True,True
508,508,1,240,8.0,True,1440,78.0,True,4320,406.0,True,True
509,509,1,240,38.0,True,1440,125.0,True,4320,372.0,True,True
510,510,4,30,35.0,False,180,182.0,False,720,316.0,True,False
511,511,1,240,15.0,True,1440,112.0,True,4320,154.0,True,True
512,512,2,120,7.0,True,720,103.0,True,2880,515.0,True,True
513,513,1,240,50.0,True,1440,235.0,True,4320,529.0,True,True
514,514,2,120,12.0,True,720,53.0,True,2880,167.0,True,True
515,515,2,120,29.0,True,720,106.0,True,2880,292.0,True,True
516,516,1,240,50.0,True,1440,112.0,True,4320,1285.0,True,True
517,517,1,240,35.0,True,1440,142.0,True,4320,317.0,True,True
518,518,2,120,16.0,True,720,177.0,True,2880,325.0,True,True
519,519,1,240,65.0,True,1440,171.0,True,4320,416.0,True,True
520,520,4,30,24.0,True,180,77.0,True,720,338.0,True,True
521,521,3,60,75.0,False,360,206.0,True,1440,303.0,True,False
522,522,1,240,63.0,True,1440,165.0,True,4320,309.0,True,True
523,523,4,30,11.0,True,180,153.0,True,720,495.0,True,True
524,524,3,60,157.0,False,360,177.0,True,1440,311.0,True,False
525,525,1,240,18.0,True,1440,77.0,True,4320,300.0,True,True
526,526,2,120,51.0,True,720,242.0,True,2880,747.0,True,True
527,527,2,120,25.0,True,720,87.0,True,2880,255.0,True,True
528,528,2,120,7.0,True,720,196.0,True,2880,517.0,True,True
529,529,2,120,15.0,True,720,133.0,True,2880,381.0,True,True
530,530,3,60,7.0,True,360,50.0,True,1440,413.0,True,True
531,531,2,120,31.0,True,720,95.0,True,2880,381.0,True,True
532,532,1,240,54.0,True,1440,231.0,True,4320,399.0,True,True
533,533,2,120,9.0,True,720,52.0,True,2880,543.0,True,True
534,534,1,240,19.0,True,1440,69.0,True,4320,257.0,True,True
535,535,4,30,4.0,True,180,282.0,False,720,364.0,True,False
536,536,2,120,14.0,True,720,125.0,True,2880,,False,False
537,537,4,30,24.0,True,180,43.0,True,720,277.0,True,True
538,538,1,240,19.0,True,1440,182.0,True,4320,218.0,True,True
539,539,3,60,5.0,True,360,62.0,True,1440,137.0,True,True
540,540,2,120,77.0,True,720,401.0,True,2880,,False,False
541,541,2,120,33.0,True,720,96.0,True,2880,160.0,True,True
542,542,2,120,29.0,True,720,110.0,True,2880,180.0,True,True
543,543,4,30,27.0,True,180,104.0,True,720,233.0,True,True
544,544,2,120,,False,720,,False,2880,,False,False
545,545,1,240,21.0,True,1440,142.0,True,4320,1063.0,True,True
546,546,2,120,35.0,True,720,128.0,True,2880,332.0,True,True
547,547,1,240,19.0,True,1440,360.0,True,4320,684.0,True,True
548,548,3,60,20.0,True,360,62.0,True,1440,98.0,True,True
549,549,1,240,8.0,True,1440,113.0,True,4320,429.0,True,True
550,550,1,240,25.0,True,1440,,False,4320,,False,False
551,551,2,120,24.0,True,720,215.0,True,2880,695.0,True,True
552,552,4,30,20.0,True,180,129.0,True,720,159.0,True,True
553,553,1,240,24.0,True,1440,119.0,True,4320,237.0,True,True
554,554,1,240,25.0,True,1440,78.0,True,4320,260.0,True,True
555,555,1,240,15.0,True,1440,198.0,True,4320,294.0,True,True
556,556,1,240,37.0,True,1440,218.0,True,4320,307.0,True,True
557,557,1,240,14.0,True,1440,173.0,True,4320,201.0,True,True
558,558,4,30,14.0,True,180,62.0,True,720,390.0,True,True
559,559,2,120,34.0,True,720,108.0,True,2880,163.0,True,True
560,560,1,240,8.0,True,1440,111.0,True,4320,172.0,True,True
561,561,2,120,8.0,True,720,188.0,True,2880,320.0,True,True
562,562,2,120,58.0,True,720,,False,2880,,False,False
563,563,1,240,69.0,True,1440,144.0,True,4320,,False,False
564,564,3,60,16.0,True,360,,False,1440,,False,False
565,565,2,120,46.0,True,720,74.0,True,2880,100.0,True,True
566,566,2,120,167.0,False,720,414.0,True,2880,620.0,True,False
567,567,1,240,27.0,True,1440,586.0,True,4320,739.0,True,True
568,568,2,120,11.0,True,720,159.0,True,2880,453.0,True,True
569,569,3,60,14.0,True,360,149.0,True,1440,272.0,True,True
570,570,1,240,24.0,True,1440,120.0,True,4320,430.0,True,True
571,571,1,240,74.0,True,1440,181.0,True,4320,316.0,True,True
572,572,4,30,33.0,False,180,65.0,True,720,160.0,True,False
573,573,3,60,46.0,True,360,114.0,True,1440,279.0,True,True
574,574,1,240,19.0,True,1440,259.0,True,4320,820.0,True,True
575,575,1,240,8.0,True,1440,119.0,True,4320,800.0,True,True
576,576,2,120,23.0,True,720,84.0,True,2880,398.0,True,True
577,577,3,60,11.0,True,360,138.0,True,1440,,False,False
578,578,2,120,10.0,True,720,247.0,True,2880,534.0,True,True
579,579,2,120,13.0,True,720,88.0,True,2880,246.0,True,True
580,580,3,60,30.0,True,360,229.0,True,1440,245.0,True,True
581,581,2,120,12.0,True,720,84.0,True,2880,310.0,True,True
582,582,1,240,28.0,True,1440,274.0,True,4320,533.0,True,True
583,583,4,30,17.0,True,180,78.0,True,720,120.0,True,True
584,584,2,120,8.0,True,720,210.0,True,2880,318.0,True,True
585,585,1,240,61.0,True,1440,145.0,True,4320,844.0,True,True
586,586,1,240,14.0,True,1440,165.0,True,4320,422.0,True,True
587,587,1,240,18.0,True,1440,210.0,True,4320,249.0,True,True
588,588,3,60,15.0,True,360,68.0,True,1440,362.0,True,True
589,589,1,240,44.0,True,1440,175.0,True,4320,830.0,True,True
590,590,1,240,10.0,True,1440,141.0,True,4320,308.0,True,True
591,591,1,240,68.0,True,1440,176.0,True,4320,612.0,True,True
592,592,1,240,71.0,True,1440,233.0,True,4320,593.0,True,True
593,593,1,240,38.0,True,1440,94.0,True,4320,414.0,True,True
594,594,5,15,31.0,False,60,98.0,False,240,131.0,True,False
595,595,1,240,,False,1440,,False,4320,,False,False
596,596,3,60,14.0,True,360,81.0,True,1440,245.0,True,True
597,597,1,240,90.0,True,1440,139.0,True,4320,350.0,True,True
598,598,1,240,27.0,True,1440,,False,4320,,False,False
599,599,4,30,22.0,True,180,313.0,False,720,359.0,True,False
600,600,5,15,5.0,True,60,85.0,False,240,240.0,True,False
601,601,4,30,11.0,True,180,31.0,True,720,72.0,True,True
602,602,3,60,45.0,True,360,145.0,True,1440,283.0,True,True
603,603,3,60,12.0,True,360,96.0,True,1440,181.0,True,True
604,604,2,120,19.0,True,720,226.0,True,2880,298.0,True,True
605,605,1,240,30.0,True,1440,81.0,True,4320,348.0,True,True
606,606,2,120,30.0,True,720,102.0,True,2880,1213.0,True,True
607,607,2,120,35.0,True,720,196.0,True,2880,293.0,True,True
608,608,2,120,40.0,True,720,99.0,True,2880,194.0,True,True
609,609,3,60,36.0,True,360,87.0,True,1440,170.0,True,True
610,610,1,240,66.0,True,1440,107.0,True,4320,236.0,True,True
611,611,2,120,52.0,True,720,127.0,True,2880,198.0,True,True
612,612,1,240,16.0,True,1440,82.0,True,4320,288.0,True,True
613,613,3,60,85.0,False,360,138.0,True,1440,203.0,True,False
614,614,1,240,43.0,True,1440,198.0,True,4320,433.0,True,True
615,615,1,240,42.0,True,1440,237.0,True,4320,431.0,True,True
616,616,1,240,22.0,True,1440,85.0,True,4320,356.0,True,True
617,617,3,60,15.0,True,360,201.0,True,1440,611.0,True,True
618,618,1,240,10.0,True,1440,195.0,True,4320,826.0,True,True
619,619,4,30,14.0,True,180,126.0,True,720,187.0,True,True
620,620,1,240,13.0,True,1440,134.0,True,4320,328.0,True,True
621,621,2,120,10.0,True,720,62.0,True,2880,411.0,True,True
622,622,2,120,24.0,True,720,134.0,True,2880,346.0,True,True
623,623,1,240,10.0,True,1440,176.0,True,4320,797.0,True,True
624,624,3,60,7.0,True,360,108.0,True,1440,321.0,True,True
625,625,1,240,29.0,True,1440,316.0,True,4320,551.0,True,True
626,626,1,240,20.0,True,1440,105.0,True,4320,233.0,True,True
627,627,2,120,56.0,True,720,132.0,True,2880,269.0,True,True
628,628,2,120,53.0,True,720,144.0,True,2880,220.0,True,True
629,629,1,240,40.0,True,1440,249.0,True,4320,560.0,True,True
630,630,1,240,55.0,True,1440,184.0,True,4320,254.0,True,True
631,631,3,60,14.0,True,360,170.0,True,1440,227.0,True,True
632,632,2,120,8.0,True,720,415.0,True,2880,516.0,True,True
633,633,3,60,8.0,True,360,121.0,True,1440,327.0,True,True
634,634,2,120,66.0,True,720,117.0,True,2880,199.0,True,True
635,635,2,120,20.0,True,720,65.0,True,2880,129.0,True,True
636,636,2,120,56.0,True,720,204.0,True,2880,289.0,True,True
637,637,1,240,4.0,True,1440,,False,4320,,False,False
638,638,3,60,14.0,True,360,90.0,True,1440,172.0,True,True
639,639,2,120,14.0,True,720,147.0,True,2880,292.0,True,True
640,640,1,240,14.0,True,1440,337.0,True,4320,452.0,True,True
641,641,1,240,12.0,True,1440,181.0,True,4320,409.0,True,True
642,642,2,120,25.0,True,720,115.0,True,2880,162.0,True,True
643,643,2,120,7.0,True,720,103.0,True,2880,221.0,True,True
644,644,2,120,54.0,True,720,152.0,True,2880,232.0,True,True
645,645,3,60,42.0,True,360,216.0,True,1440,301.0,True,True
646,646,2,120,21.0,True,720,124.0,True,2880,372.0,True,True
647,647,1,240,13.0,True,1440,132.0,True,4320,195.0,True,True
648,648,1,240,17.0,True,1440,261.0,True,4320,677.0,True,True
649,649,3,60,11.0,True,360,181.0,True,1440,256.0,True,True
650,650,1,240,7.0,True,1440,509.0,True,4320,623.0,True,True
651,651,4,30,22.0,True,180,52.0,True,720,100.0,True,True
652,652,1,240,39.0,True,1440,100.0,True,4320,215.0,True,True
653,653,1,240,58.0,True,1440,200.0,True,4320,263.0,True,True
654,654,1,240,14.0,True,1440,437.0,True,4320,,False,False
655,655,4,30,23.0,True,180,372.0,False,720,580.0,True,False
656,656,2,120,14.0,True,720,84.0,True,2880,238.0,True,True
657,657,1,240,25.0,True,1440,65.0,True,4320,225.0,True,True
658,658,3,60,36.0,True,360,152.0,True,1440,329.0,True,True
659,659,1,240,4.0,True,1440,190.0,True,4320,,False,False
660,660,2,120,7.0,True,720,102.0,True,2880,673.0,True,True
661,661,1,240,80.0,True,1440,182.0,True,4320,286.0,True,True
662,662,2,120,3.0,True,720,36.0,True,2880,997.0,True,True
663,663,1,240,7.0,True,1440,65.0,True,4320,136.0,True,True
664,664,2,120,38.0,True,720,79.0,True,2880,254.0,True,True
665,665,1,240,74.0,True,1440,345.0,True,4320,1636.0,True,True
666,666,2,120,30.0,True,720,70.0,True,2880,270.0,True,True
667,667,3,60,21.0,True,360,,False,1440,,False,False
668,668,1,240,11.0,True,1440,151.0,True,4320,249.0,True,True
669,669,3,60,8.0,True,360,103.0,True,1440,347.0,True,True
670,670,1,240,92.0,True,1440,563.0,True,4320,866.0,True,True
671,671,1,240,44.0,True,1440,118.0,True,4320,262.0,True,True
672,672,4,30,10.0,True,180,88.0,True,720,754.0,False,False
673,673,1,240,36.0,True,1440,123.0,True,4320,739.0,True,True
674,674,2,120,20.0,True,720,138.0,True,2880,227.0,True,True
675,675,1,240,12.0,True,1440,33.0,True,4320,133.0,True,True
676,676,4,30,50.0,False,180,193.0,False,720,270.0,True,False
677,677,2,120,19.0,True,720,133.0,True,2880,624.0,True,True
678,678,2,120,7.0,True,720,31.0,True,2880,122.0,True,True
679,679,1,240,24.0,True,1440,221.0,True,4320,887.0,True,True
680,680,3,60,38.0,True,360,103.0,True,1440,194.0,True,True
681,681,1,240,9.0,True,1440,61.0,True,4320,223.0,True,True
682,682,2,120,13.0,True,720,147.0,True,2880,276.0,True,True
683,683,1,240,62.0,True,1440,,False,4320,,False,False
684,684,1,240,10.0,True,1440,,False,4320,,False,False
685,685,1,240,67.0,True,1440,408.0,True,4320,823.0,True,True
686,686,2,120,12.0,True,720,99.0,True,2880,310.0,True,True
687,687,1,240,13.0,True,1440,130.0,True,4320,1146.0,True,True
688,688,1,240,46.0,True,1440,167.0,True,4320,315.0,True,True
689,689,4,30,16.0,True,180,49.0,True,720,97.0,True,True
690,690,2,120,12.0,True,720,,False,2880,,False,False
691,691,1,240,23.0,True,1440,,False,4320,,False,False
692,692,1,240,60.0,True,1440,435.0,True,4320,1441.0,True,True
693,693,1,240,64.0,True,1440,169.0,True,4320,721.0,True,True
694,694,2,120,23.0,True,720,186.0,True,2880,336.0,True,True
695,695,1,240,34.0,True,1440,366.0,True,4320,471.0,True,True
696,696,3,60,13.0,True,360,126.0,True,1440,166.0,True,True
697,697,3,60,13.0,True,360,75.0,True,1440,373.0,True,True
698,698,2,120,29.0,True,720,354.0,True,2880,691.0,True,True
699,699,3,60,13.0,True,360,137.0,True,1440,196.0,True,True
700,700,5,15,4.0,True,60,67.0,False,240,194.0,True,False
701,701,1,240,24.0,True,1440,123.0,True,4320,230.0,True,True
702,702,3,60,42.0,True,360,299.0,True,1440,546.0,True,True
703,703,3,60,18.0,True,360,180.0,True,1440,651.0,True,True
704,704,2,120,27.0,True,720,82.0,True,2880,210.0,True,True
705,705,5,15,1.0,True,60,22.0,True,240,362.0,False,False
706,706,3,60,24.0,True,360,193.0,True,1440,225.0,True,True
707,707,2,120,24.0,True,720,136.0,True,2880,267.0,True,True
708,708,4,30,1.0,True,180,45.0,True,720,136.0,True,True
709,709,1,240,29.0,True,1440,142.0,True,4320,282.0,True,True
710,710,1,240,43.0,True,1440,121.0,True,4320,227.0,True,True
711,711,2,120,37.0,True,720,291.0,True,2880,415.0,True,True
712,712,1,240,22.0,True,1440,180.0,True,4320,251.0,True,True
713,713,1,240,44.0,True,1440,226.0,True,4320,808.0,True,True
714,714,1,240,98.0,True,1440,339.0,True,4320,877.0,True,True
715,715,5,15,2.0,True,60,120.0,False,240,240.0,True,False
716,716,4,30,16.0,True,180,336.0,False,720,401.0,True,False
717,717,2,120,9.0,True,720,58.0,True,2880,141.0,True,True
718,718,4,30,15.0,True,180,130.0,True,720,178.0,True,True
719,719,3,60,29.0,True,360,80.0,True,1440,268.0,True,True
720,720,3,60,6.0,True,360,144.0,True,1440,602.0,True,True
721,721,3,60,21.0,True,360,145.0,True,1440,269.0,True,True
722,722,2,120,19.0,True,720,243.0,True,2880,406.0,True,True
723,723,1,240,22.0,True,1440,208.0,True,4320,673.0,True,True
724,724,1,240,17.0,True,1440,175.0,True,4320,389.0,True,True
725,725,2,120,19.0,True,720,86.0,True,2880,124.0,True,True
726,726,2,120,20.0,True,720,213.0,True,2880,456.0,True,True
727,727,2,120,18.0,True,720,124.0,True,2880,292.0,True,True
728,728,2,120,16.0,True,720,56.0,True,2880,226.0,True,True
729,729,1,240,40.0,True,1440,91.0,True,4320,313.0,True,True
730,730,2,120,6.0,True,720,115.0,True,2880,453.0,True,True
731,731,1,240,41.0,True,1440,94.0,True,4320,321.0,True,True
732,732,1,240,43.0,True,1440,172.0,True,4320,630.0,True,True
733,733,2,120,19.0,True,720,100.0,True,2880,172.0,True,True
734,734,1,240,11.0,True,1440,153.0,True,4320,464.0,True,True
735,735,3,60,4.0,True,360,148.0,True,1440,196.0,True,True
736,736,2,120,10.0,True,720,540.0,True,2880,566.0,True,True
737,737,1,240,36.0,True,1440,78.0,True,4320,394.0,True,True
738,738,1,240,33.0,True,1440,107.0,True,4320,492.0,True,True
739,739,1,240,11.0,True,1440,125.0,True,4320,1172.0,True,True
740,740,2,120,22.0,True,720,200.0,True,2880,661.0,True,True
741,741,1,240,34.0,True,1440,87.0,True,4320,197.0,True,True
742,742,1,240,27.0,True,1440,124.0,True,4320,481.0,True,True
743,743,5,15,30.0,False,60,80.0,False,240,123.0,True,False
744,744,4,30,25.0,True,180,65.0,True,720,198.0,True,True
745,745,2,120,11.0,True,720,89.0,True,2880,233.0,True,True
746,746,1,240,18.0,True,1440,130.0,True,4320,202.0,True,True
747,747,5,15,13.0,True,60,80.0,False,240,156.0,True,False
748,748,2,120,61.0,True,720,103.0,True,2880,191.0,True,True
749,749,3,60,13.0,True,360,200.0,True,1440,550.0,True,True
750,750,5,15,11.0,True,60,114.0,False,240,140.0,True,False
751,751,5,15,6.0,True,60,42.0,True,240,57.0,True,True
752,752,2,120,21.0,True,720,490.0,True,2880,1301.0,True,True
753,753,1,240,15.0,True,1440,294.0,True,4320,381.0,True,True
754,754,1,240,76.0,True,1440,474.0,True,4320,685.0,True,True
755,755,1,240,108.0,True,1440,187.0,True,4320,1078.0,True,True
756,756,1,240,11.0,True,1440,48.0,True,4320,159.0,True,True
757,757,1,240,62.0,True,1440,322.0,True,4320,415.0,True,True
758,758,2,120,26.0,True,720,114.0,True,2880,260.0,True,True
759,759,4,30,28.0,True,180,138.0,True,720,248.0,True,True
760,760,2,120,22.0,True,720,117.0,True,2880,328.0,True,True
