incident_id,alert_id,created_at,acknowledged_at,triaged_at,contained_at,resolved_at,closed_at,source_product,source_system,asset_id,rule_id,severity,status,analyst_id,classification_key,risk_score,is_escalated,is_reopened,data_classification
INC-00003169,ALT-00008252,2025-12-17T12:04:03Z,2025-12-17T12:51:03Z,2025-12-17T13:12:03Z,2025-12-17T15:46:03Z,2025-12-17T18:23:03Z,2025-12-17T21:17:03Z,External Synthetic,Network Sensor,AST-0069,RUL-022,Informational,Closed,ANL-013,1,47.2,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002921,ALT-00012273,2026-06-22T17:11:25Z,2026-06-22T17:19:25Z,2026-06-22T17:39:25Z,2026-06-22T20:47:25Z,2026-06-22T22:58:25Z,2026-06-23T09:26:25Z,EDY Shield,Endpoint Integrity,AST-0165,RUL-003,Medium,Closed,ANL-005,1,65.2,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001768,ALT-00006315,2026-07-14T07:42:46Z,2026-07-14T07:52:46Z,2026-07-14T08:19:46Z,2026-07-14T11:45:46Z,2026-07-14T15:51:46Z,2026-07-15T03:35:46Z,EDY Sentinel,Cloud Detection,AST-0139,RUL-021,Low,Closed,ANL-011,3,47.1,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001447,ALT-00017120,2025-03-31T06:44:26Z,2025-03-31T06:58:26Z,2025-03-31T07:08:26Z,2025-03-31T07:36:26Z,2025-03-31T09:12:26Z,2025-03-31T09:51:26Z,EDY SIEM,Correlation Hub,AST-0120,RUL-006,Informational,Closed,ANL-007,1,42.1,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002101,ALT-00014534,2025-07-14T18:45:55Z,2025-07-14T19:37:55Z,2025-07-14T19:47:55Z,2025-07-14T21:33:55Z,2025-07-14T23:35:55Z,2025-07-14T23:48:55Z,External Synthetic,Cloud Audit,AST-0237,RUL-035,Low,Closed,ANL-002,3,63.2,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000740,ALT-00002030,2026-03-30T17:35:30Z,2026-03-30T17:57:30Z,2026-03-30T18:54:30Z,2026-03-30T20:55:30Z,2026-03-31T04:36:30Z,,EDY SIEM,Correlation Hub,AST-0152,RUL-002,Low,Resolved,ANL-007,1,48.9,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00003025,ALT-00002988,2026-02-22T15:20:30Z,2026-02-22T15:28:30Z,2026-02-22T16:04:30Z,2026-02-22T20:44:30Z,2026-02-22T21:09:30Z,2026-02-22T21:38:30Z,External Synthetic,Network Sensor,AST-0028,RUL-004,Medium,Closed,ANL-015,1,81.1,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002586,ALT-00002028,2026-07-28T08:49:13Z,2026-07-28T09:06:13Z,2026-07-28T10:15:13Z,2026-07-28T11:14:13Z,2026-07-28T13:12:13Z,2026-07-28T21:29:13Z,EDY Shield,Endpoint Integrity,AST-0083,RUL-017,Low,Closed,ANL-009,1,56.3,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000037,ALT-00014155,2025-02-13T00:55:14Z,2025-02-13T01:04:14Z,2025-02-13T01:20:14Z,2025-02-13T02:16:14Z,2025-02-13T05:54:14Z,2025-02-13T10:43:14Z,EDY RECON,Exposure Intelligence,AST-0231,RUL-004,Low,Closed,ANL-014,1,62.1,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001677,ALT-00016779,2026-07-30T15:52:09Z,2026-07-30T15:59:09Z,2026-07-30T16:37:09Z,,,,EDY SIEM,Correlation Hub,AST-0086,RUL-030,Informational,Active,ANL-017,0,50.9,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002677,ALT-00003332,2025-06-01T08:14:26Z,2025-06-01T09:53:26Z,2025-06-01T10:13:26Z,2025-06-01T10:46:26Z,2025-06-01T16:57:26Z,2025-06-02T04:14:26Z,EDY Shield,Endpoint Integrity,AST-0065,RUL-045,Informational,Closed,ANL-001,1,41.1,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000126,ALT-00001615,2025-11-18T16:42:02Z,2025-11-18T16:57:02Z,2025-11-18T17:49:02Z,2025-11-18T18:39:02Z,2025-11-18T22:48:02Z,2025-11-19T01:29:02Z,EDY Shield,Endpoint Integrity,AST-0004,RUL-029,Low,Closed,ANL-003,3,44.4,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001162,ALT-00002587,2025-03-01T12:28:10Z,2025-03-01T13:05:10Z,2025-03-01T13:15:10Z,2025-03-01T13:45:10Z,2025-03-01T14:24:10Z,2025-03-01T15:06:10Z,EDY Shield,Endpoint Integrity,AST-0134,RUL-033,Medium,Closed,ANL-006,1,61.7,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000568,ALT-00007370,2026-03-09T12:21:43Z,2026-03-09T12:32:43Z,2026-03-09T12:44:43Z,2026-03-09T15:00:43Z,2026-03-09T19:54:43Z,2026-03-09T23:41:43Z,External Synthetic,Network Sensor,AST-0113,RUL-042,Low,Closed,ANL-005,1,66.2,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000282,ALT-00016637,2025-12-12T23:04:39Z,2025-12-12T23:19:39Z,2025-12-12T23:53:39Z,2025-12-13T00:24:39Z,2025-12-13T03:03:39Z,2025-12-13T12:10:39Z,EDY RECON,Exposure Intelligence,AST-0012,RUL-030,Informational,Closed,ANL-008,3,33.6,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000661,ALT-00016806,2026-06-13T13:02:15Z,2026-06-13T14:22:15Z,2026-06-13T14:46:15Z,2026-06-13T16:04:15Z,2026-06-13T17:48:15Z,2026-06-14T01:01:15Z,EDY Sentinel,Cloud Detection,AST-0093,RUL-026,Informational,Closed,ANL-001,1,39.4,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001311,ALT-00005101,2025-10-08T11:38:08Z,2025-10-08T12:13:08Z,2025-10-08T12:50:08Z,2025-10-08T13:41:08Z,2025-10-08T15:34:08Z,2025-10-08T20:08:08Z,EDY Sentinel,Cloud Detection,AST-0235,RUL-003,Medium,Closed,ANL-007,1,72.6,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000853,ALT-00007298,2025-03-14T12:54:18Z,2025-03-14T13:02:18Z,2025-03-14T14:03:18Z,2025-03-14T16:20:18Z,2025-03-14T20:00:18Z,2025-03-14T22:01:18Z,EDY Sentinel,Cloud Detection,AST-0044,RUL-042,High,Closed,ANL-010,1,93.5,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001359,ALT-00009260,2025-06-24T23:36:55Z,2025-06-25T00:23:55Z,2025-06-25T00:44:55Z,2025-06-25T02:05:55Z,2025-06-25T10:50:55Z,2025-06-25T11:17:55Z,External Synthetic,Network Sensor,AST-0231,RUL-020,Informational,Closed,ANL-011,3,39.0,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000759,ALT-00001075,2025-09-21T15:38:33Z,2025-09-21T16:06:33Z,2025-09-21T16:28:33Z,2025-09-21T17:56:33Z,2025-09-21T19:46:33Z,2025-09-21T21:43:33Z,EDY Shield,Endpoint Integrity,AST-0010,RUL-002,High,Closed,ANL-002,2,96.1,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001168,ALT-00011966,2025-05-24T22:16:55Z,2025-05-24T22:58:55Z,2025-05-24T23:30:55Z,2025-05-25T00:54:55Z,2025-05-25T03:01:55Z,2025-05-25T05:05:55Z,External Synthetic,Cloud Audit,AST-0164,RUL-042,Informational,Closed,ANL-016,1,37.6,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000817,ALT-00012130,2025-03-19T15:20:03Z,2025-03-19T15:55:03Z,2025-03-19T16:15:03Z,2025-03-19T16:50:03Z,2025-03-19T22:49:03Z,2025-03-19T23:06:03Z,EDY SIEM,Correlation Hub,AST-0222,RUL-016,Informational,Closed,ANL-007,1,39.0,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000695,ALT-00000143,2025-02-09T16:35:28Z,2025-02-09T17:09:28Z,2025-02-09T17:21:28Z,2025-02-09T22:41:28Z,2025-02-10T00:26:28Z,,External Synthetic,Network Sensor,AST-0131,RUL-039,Informational,Resolved,ANL-015,1,54.9,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001220,ALT-00004968,2026-07-11T17:19:37Z,2026-07-11T17:30:37Z,2026-07-11T17:36:37Z,2026-07-11T18:31:37Z,2026-07-12T02:56:37Z,,EDY Shield,Endpoint Integrity,AST-0182,RUL-017,Informational,Resolved,ANL-012,1,37.6,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002311,ALT-00016171,2025-09-09T18:07:48Z,2025-09-09T18:10:48Z,2025-09-09T18:42:48Z,,,,External Synthetic,Network Sensor,AST-0051,RUL-041,Critical,Active,ANL-011,0,100,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000939,ALT-00000461,2026-03-18T14:22:09Z,2026-03-18T15:07:09Z,2026-03-18T15:16:09Z,2026-03-18T16:14:09Z,2026-03-18T21:16:09Z,2026-03-19T06:21:09Z,External Synthetic,Identity Provider,AST-0087,RUL-017,Informational,Closed,ANL-017,1,42.6,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001147,ALT-00010111,2025-08-31T20:14:55Z,2025-08-31T20:40:55Z,2025-08-31T21:07:55Z,2025-08-31T21:44:55Z,2025-09-01T03:19:55Z,2025-09-01T04:48:55Z,EDY SIEM,Correlation Hub,AST-0079,RUL-019,Informational,Closed,ANL-001,1,38.5,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000079,ALT-00004998,2025-05-08T15:53:23Z,2025-05-08T16:38:23Z,2025-05-08T17:07:23Z,2025-05-08T18:06:23Z,2025-05-08T23:42:23Z,2025-05-09T10:18:23Z,EDY Sentinel,Cloud Detection,AST-0056,RUL-036,High,Closed,ANL-010,1,96.3,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000491,ALT-00004171,2025-10-08T11:54:11Z,2025-10-08T12:36:11Z,2025-10-08T12:41:11Z,2025-10-08T13:05:11Z,2025-10-08T15:57:11Z,2025-10-08T18:49:11Z,EDY SIEM,Correlation Hub,AST-0055,RUL-043,Low,Closed,ANL-004,1,56.0,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000214,ALT-00007921,2026-02-06T18:24:41Z,2026-02-06T19:19:41Z,2026-02-06T19:45:41Z,2026-02-06T20:16:41Z,2026-02-07T01:23:41Z,2026-02-07T10:11:41Z,EDY RECON,Exposure Intelligence,AST-0051,RUL-017,MEDIUM,Closed,ANL-018,1,72.6,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001870,ALT-00015947,2025-04-10T18:23:34Z,2025-04-10T18:34:34Z,2025-04-10T19:07:34Z,2025-04-10T19:51:34Z,2025-04-10T22:58:34Z,2025-04-11T10:30:34Z,External Synthetic,Network Sensor,AST-0016,RUL-035,Low,Closed,ANL-017,1,65.0,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000609,ALT-00011744,2026-03-18T21:12:10Z,2026-03-18T21:48:10Z,2026-03-18T22:07:10Z,2026-03-18T22:39:10Z,2026-03-19T00:02:10Z,2026-03-19T09:34:10Z,External Synthetic,Network Sensor,AST-0151,RUL-011,Medium,Closed,ANL-007,3,69.0,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000055,ALT-00010175,2026-07-20T14:47:02Z,2026-07-20T15:16:02Z,2026-07-20T15:37:02Z,2026-07-20T17:16:02Z,2026-07-20T20:46:02Z,2026-07-21T05:46:02Z,EDY Shield,Endpoint Integrity,AST-0240,RUL-010,Informational,Closed,ANL-013,1,52.6,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000677,ALT-00012743,2026-03-03T15:40:27Z,2026-03-03T15:59:27Z,2026-03-03T16:17:27Z,2026-03-03T17:53:27Z,2026-03-04T02:04:27Z,2026-03-04T04:47:27Z,External Synthetic,Network Sensor,AST-0043,RUL-006,Low,Closed,ANL-016,3,49.8,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002777,ALT-00002659,2026-06-11T10:11:53Z,2026-06-11T10:28:53Z,2026-06-11T10:38:53Z,2026-06-11T11:09:53Z,2026-06-11T14:10:53Z,,EDY Shield,Endpoint Integrity,AST-0148,RUL-037,Medium,Resolved,ANL-005,1,66.5,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001242,ALT-00013955,2026-07-22T09:37:34Z,2026-07-22T09:50:34Z,2026-07-22T10:00:34Z,,,,EDY SIEM,Correlation Hub,AST-0058,RUL-007,Informational,Active,ANL-002,0,28.9,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001827,ALT-00004016,2025-08-10T17:13:27Z,2025-08-10T17:48:27Z,2025-08-10T18:05:27Z,2025-08-10T20:44:27Z,2025-08-10T21:50:27Z,2025-08-11T02:18:27Z,EDY Sentinel,Cloud Detection,AST-0102,RUL-028,Informational,Closed,ANL-011,1,38.9,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000322,ALT-00012626,2025-10-17T16:15:57Z,2025-10-17T16:17:57Z,2025-10-17T16:58:57Z,2025-10-17T19:05:57Z,2025-10-17T20:12:57Z,,EDY RECON,Exposure Intelligence,AST-0008,RUL-040,High,Resolved,ANL-001,2,91.0,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002124,ALT-00007595,2025-09-08T15:20:12Z,2025-09-08T15:38:12Z,2025-09-08T16:38:12Z,,,,EDY RECON,Exposure Intelligence,AST-0023,RUL-004,Medium,Active,ANL-004,0,76.2,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002528,ALT-00010717,2025-09-19T16:39:37Z,2025-09-19T16:54:37Z,2025-09-19T17:07:37Z,2025-09-19T17:31:37Z,2025-09-20T02:29:37Z,2025-09-20T05:33:37Z,EDY Shield,Endpoint Integrity,AST-0195,RUL-011,Low,Closed,ANL-001,1,54.9,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002195,ALT-00014624,2026-07-31T10:00:15Z,2026-07-31T10:21:15Z,2026-07-31T10:25:15Z,2026-07-31T11:40:15Z,2026-07-31T13:12:15Z,2026-07-31T22:54:15Z,External Synthetic,Network Sensor,AST-0108,RUL-033,Informational,Closed,ANL-009,1,26.2,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001342,ALT-00008339,2026-05-20T08:52:06Z,2026-05-20T09:16:06Z,2026-05-20T09:46:06Z,,,,External Synthetic,Network Sensor,AST-0148,RUL-009,Low,Active,ANL-005,0,60.9,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000577,ALT-00007870,2025-12-08T12:21:44Z,2025-12-08T12:32:44Z,2025-12-08T13:20:44Z,2025-12-08T14:39:44Z,,,EDY Shield,Endpoint Integrity,AST-0141,RUL-029,Medium,Contained,ANL-015,0,73.4,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001363,ALT-00016115,2025-03-10T10:50:27Z,2025-03-10T11:16:27Z,2025-03-10T11:25:27Z,2025-03-10T12:57:27Z,2025-03-10T14:28:27Z,2025-03-10T23:53:27Z,EDY Shield,Endpoint Integrity,AST-0105,RUL-011,Informational,Closed,ANL-001,1,44.9,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001586,ALT-00001016,2026-07-07T09:23:57Z,2026-07-07T09:44:57Z,2026-07-07T10:18:57Z,2026-07-07T12:19:57Z,2026-07-07T14:57:57Z,2026-07-08T02:24:57Z,External Synthetic,Network Sensor,AST-0238,RUL-039,Informational,Closed,ANL-006,1,29.4,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002646,ALT-00016392,2025-03-01T13:56:31Z,2025-03-01T14:17:31Z,2025-03-01T14:23:31Z,2025-03-01T15:31:31Z,2025-03-01T18:22:31Z,2025-03-02T02:47:31Z,External Synthetic,Cloud Audit,AST-0074,RUL-033,Low,Closed,ANL-003,2,55.5,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002129,ALT-00011000,2026-04-26T13:34:21Z,2026-04-26T15:05:21Z,2026-04-26T15:26:21Z,2026-04-26T16:35:21Z,2026-04-27T07:49:21Z,2026-04-27T12:13:21Z,External Synthetic,Network Sensor,AST-0240,RUL-006,Informational,Closed,ANL-003,1,45.8,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001695,ALT-00001468,2025-10-07T23:43:14Z,2025-10-08T00:46:14Z,2025-10-08T00:59:14Z,2025-10-08T05:57:14Z,2025-10-08T07:44:14Z,2025-10-08T09:49:14Z,External Synthetic,Network Sensor,AST-0140,RUL-043,Low,Closed,ANL-018,1,64.9,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001958,ALT-00003684,2026-05-07T10:57:44Z,2026-05-07T12:04:44Z,2026-05-07T12:13:44Z,2026-05-07T12:22:44Z,2026-05-08T04:27:44Z,2026-05-08T08:19:44Z,EDY RECON,Exposure Intelligence,AST-0056,RUL-033,Informational,fechado,ANL-012,1,49.1,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000725,ALT-00015253,2025-05-16T05:56:44Z,2025-05-16T06:15:44Z,2025-05-16T06:52:44Z,2025-05-16T07:22:44Z,2025-05-16T08:00:44Z,2025-05-16T15:45:44Z,External Synthetic,Network Sensor,AST-0110,RUL-007,Low,Closed,ANL-004,1,48.2,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00003076,ALT-00004331,2025-02-16T16:52:26Z,2025-02-16T17:24:26Z,2025-02-16T17:43:26Z,2025-02-16T20:27:26Z,2025-02-16T23:34:26Z,2025-02-17T05:48:26Z,External Synthetic,Cloud Audit,AST-0226,RUL-039,Informational,Closed,ANL-016,2,45.8,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001296,ALT-00012834,2025-06-30T16:52:34Z,2025-06-30T17:08:34Z,2025-06-30T18:02:34Z,2025-06-30T23:00:34Z,2025-07-01T06:40:34Z,2025-07-01T17:27:34Z,EDY Sentinel,Cloud Detection,AST-0179,RUL-039,Low,Closed,ANL-003,3,43.0,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001947,ALT-00006894,2025-05-10T12:48:25Z,2025-05-10T13:03:25Z,2025-05-10T13:44:25Z,2025-05-10T14:53:25Z,2025-05-10T19:24:25Z,2025-05-11T03:24:25Z,EDY RECON,Exposure Intelligence,AST-0141,RUL-004,Low,Closed,ANL-018,1,75.0,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002354,ALT-00004425,2025-10-27T18:19:43Z,2025-10-27T19:33:43Z,2025-10-27T20:41:43Z,2025-10-27T22:30:43Z,2025-10-28T02:52:43Z,2025-10-28T11:39:43Z,EDY Shield,Endpoint Integrity,AST-0230,RUL-016,INFORMATIONAL,Closed,ANL-012,3,61.5,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001694,ALT-00007053,2025-03-26T08:04:43Z,2025-03-26T08:22:43Z,2025-03-26T08:54:43Z,2025-03-26T11:03:43Z,2025-03-26T15:26:43Z,2025-03-26T15:45:43Z,External Synthetic,Network Sensor,AST-0106,RUL-030,High,Closed,ANL-009,1,95.1,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002683,ALT-00007401,2025-03-23T06:58:15Z,2025-03-23T07:14:15Z,2025-03-23T07:30:15Z,2025-03-23T08:42:15Z,2025-03-23T11:32:15Z,2025-03-23T11:58:15Z,External Synthetic,Cloud Audit,AST-0078,RUL-035,Informational,Closed,ANL-013,2,47.3,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001076,ALT-00008100,2025-10-04T19:52:54Z,2025-10-04T20:06:54Z,2025-10-04T20:30:54Z,2025-10-05T01:45:54Z,2025-10-05T03:11:54Z,2025-10-05T03:29:54Z,External Synthetic,Network Sensor,AST-0115,RUL-010,High,Closed,ANL-015,3,96.8,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000646,ALT-00007854,2026-07-02T09:46:38Z,2026-07-02T10:07:38Z,2026-07-02T10:16:38Z,2026-07-02T11:50:38Z,2026-07-02T15:58:38Z,2026-07-03T00:08:38Z,EDY Shield,Endpoint Integrity,AST-0157,RUL-033,Low,Closed,ANL-017,2,47.5,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002969,ALT-00011356,2025-06-08T10:01:32Z,2025-06-08T10:24:32Z,2025-06-08T10:51:32Z,2025-06-08T13:09:32Z,2025-06-08T15:29:32Z,2025-06-08T17:12:32Z,External Synthetic,Cloud Audit,AST-0031,RUL-017,Informational,Closed,ANL-009,3,35.2,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001646,ALT-00008337,2025-09-05T10:15:52Z,2025-09-05T10:31:52Z,2025-09-05T10:48:52Z,2025-09-05T12:32:52Z,2025-09-05T19:55:52Z,,EDY RECON,Exposure Intelligence,AST-0188,RUL-021,Informational,Resolved,ANL-018,3,36.8,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00003147,ALT-00006068,2026-04-27T16:57:34Z,2026-04-27T17:08:34Z,2026-04-27T17:44:34Z,2026-04-27T18:13:34Z,2026-04-27T19:40:34Z,2026-04-27T20:16:34Z,EDY Sentinel,Cloud Detection,AST-0129,RUL-031,Informational,Closed,ANL-005,1,34.9,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002268,ALT-00004489,2025-04-29T04:55:22Z,2025-04-29T05:17:22Z,2025-04-29T05:45:22Z,2025-04-29T06:44:22Z,2025-04-29T08:17:22Z,2025-04-29T10:29:22Z,EDY SIEM,Correlation Hub,AST-0115,RUL-010,Medium,Closed,ANL-004,4,64.6,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000182,ALT-00002522,2025-02-05T22:46:27Z,2025-02-05T23:07:27Z,2025-02-05T23:31:27Z,2025-02-06T01:38:27Z,2025-02-06T04:57:27Z,2025-02-06T14:02:27Z,EDY RECON,Exposure Intelligence,AST-0001,RUL-045,Informational,Closed,ANL-006,1,42.5,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001708,ALT-00011225,2026-02-21T18:41:40Z,2026-02-21T19:08:40Z,2026-02-21T19:16:40Z,2026-02-21T20:40:40Z,2026-02-22T03:35:40Z,2026-02-22T10:57:40Z,EDY RECON,Exposure Intelligence,AST-0133,RUL-040,Low,Closed,ANL-017,1,54.6,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000207,ALT-00006817,2025-11-19T15:01:39Z,2025-11-19T15:05:39Z,2025-11-19T15:14:39Z,2025-11-19T17:47:39Z,2025-11-20T02:00:39Z,2025-11-20T07:46:39Z,EDY Shield,Endpoint Integrity,AST-0209,RUL-004,Informational,Closed,ANL-011,1,38.4,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000077,ALT-00015175,2026-02-18T15:16:04Z,2026-02-18T15:53:04Z,2026-02-18T16:07:04Z,2026-02-18T18:37:04Z,2026-02-18T19:47:04Z,2026-02-19T05:33:04Z,EDY SIEM,Correlation Hub,AST-0043,RUL-001,Informational,Closed,ANL-003,3,46.5,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00003077,ALT-00012981,2025-06-05T16:20:00Z,2025-06-05T16:43:00Z,2025-06-05T17:57:00Z,2025-06-05T18:27:00Z,2025-06-05T23:27:00Z,2025-06-06T10:07:00Z,External Synthetic,Identity Provider,AST-0047,RUL-016,Informational,Closed,ANL-009,4,42.4,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000585,ALT-00004842,2025-06-17T23:46:21Z,2025-06-18T00:47:21Z,2025-06-18T01:04:21Z,2025-06-18T02:11:21Z,2025-06-18T13:50:21Z,2025-06-19T00:41:21Z,EDY SIEM,Correlation Hub,AST-0134,RUL-011,Informational,Closed,ANL-011,1,27.6,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000448,ALT-00011531,2025-08-06T08:20:54Z,2025-08-06T09:38:54Z,2025-08-06T09:46:54Z,2025-08-06T11:28:54Z,2025-08-06T14:41:54Z,2025-08-06T22:55:54Z,External Synthetic,Network Sensor,AST-0196,RUL-006,Informational,Closed,ANL-016,1,35.0,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00003084,ALT-00016638,2026-05-05T17:17:46Z,2026-05-05T18:17:46Z,2026-05-05T19:04:46Z,2026-05-05T21:47:46Z,2026-05-06T00:24:46Z,2026-05-06T01:28:46Z,External Synthetic,Cloud Audit,AST-0183,RUL-036,Low,Closed,ANL-015,1,53.9,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001163,ALT-00013072,2026-03-05T21:32:56Z,2026-03-05T21:54:56Z,2026-03-05T22:30:56Z,2026-03-06T00:17:56Z,2026-03-06T04:40:56Z,2026-03-06T07:51:56Z,External Synthetic,Cloud Audit,AST-0141,RUL-023,Medium,Closed,ANL-017,2,71.7,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002575,ALT-00003471,2025-05-14T19:44:29Z,2025-05-14T20:52:29Z,2025-05-14T21:25:29Z,2025-05-14T23:16:29Z,2025-05-15T02:14:29Z,2025-05-15T05:40:29Z,EDY RECON,Exposure Intelligence,AST-0119,RUL-027,Low,Closed,ANL-014,1,55.8,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001217,ALT-00006510,2026-04-29T08:47:26Z,2026-04-29T09:10:26Z,2026-04-29T09:37:26Z,2026-04-29T10:13:26Z,2026-04-29T11:39:26Z,,EDY SIEM,Correlation Hub,AST-0074,RUL-018,Low,Resolved,ANL-016,1,49.1,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000391,ALT-00015791,2025-07-18T17:30:00Z,2025-07-18T17:42:00Z,2025-07-18T17:52:00Z,2025-07-18T18:48:00Z,2025-07-18T20:06:00Z,2025-07-19T02:45:00Z,EDY RECON,Exposure Intelligence,AST-0069,RUL-009,Medium,Closed,ANL-003,1,78.4,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001904,ALT-00007377,2025-09-11T10:47:24Z,2025-09-11T11:07:24Z,2025-09-11T11:16:24Z,2025-09-11T11:47:24Z,2025-09-11T13:15:24Z,,External Synthetic,Network Sensor,AST-0113,RUL-026,Informational,Resolved,ANL-012,1,50.0,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000735,ALT-00009917,2025-03-07T14:33:03Z,2025-03-07T14:37:03Z,2025-03-07T14:56:03Z,2025-03-07T17:01:03Z,2025-03-07T17:49:03Z,2025-03-07T22:15:03Z,EDY Shield,Endpoint Integrity,AST-0140,RUL-039,Medium,Closed,ANL-007,4,84.2,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002609,ALT-00004823,2025-06-18T12:22:08Z,2025-06-18T12:46:08Z,2025-06-18T13:18:08Z,2025-06-18T14:17:08Z,2025-06-18T18:15:08Z,2025-06-19T01:00:08Z,EDY SIEM,Correlation Hub,AST-0045,RUL-028,Informational,Closed,ANL-009,1,29.4,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001864,ALT-00001501,2026-01-22T18:09:59Z,2026-01-22T18:31:59Z,2026-01-22T18:52:59Z,2026-01-22T22:23:59Z,2026-01-23T02:54:59Z,2026-01-23T10:10:59Z,External Synthetic,Cloud Audit,AST-0212,RUL-030,Informational,Closed,ANL-004,1,50.6,FALSE,FALSE,SYNTHETIC_DEMO_DATA
