alert_id,event_id,detected_at,source_product,asset_id,rule_id,severity,false_positive,safe_summary,data_classification
ALT-00000145,EVT-00074926,2025-03-25T12:59:07Z,EDY Shield,AST-0161,RUL-039,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000146,EVT-00082891,2026-03-15T15:27:42Z,EDY Sentinel,AST-0052,RUL-044,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000147,EVT-00090856,2025-08-10T21:15:11Z,EDY Sentinel,AST-0074,RUL-011,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000148,EVT-00098821,2026-01-10T10:12:29Z,External Synthetic,AST-0213,RUL-041,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000149,EVT-00106786,2025-06-27T23:29:13Z,EDY SIEM,AST-0184,RUL-040,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000150,EVT-00114751,2026-03-04T13:47:30Z,EDY SIEM,AST-0062,RUL-028,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000151,EVT-00002715,2025-02-08T14:42:40Z,EDY Shield,AST-0188,RUL-003,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000152,EVT-00010680,2025-05-06T13:27:12Z,External Synthetic,AST-0146,RUL-005,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000153,EVT-00018645,2025-04-25T09:09:01Z,EDY Shield,AST-0213,RUL-032,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000154,EVT-00026610,2025-12-24T14:45:01Z,EDY RECON,AST-0184,RUL-011,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000155,EVT-00034575,2025-12-13T18:03:13Z,EDY Sentinel,AST-0077,RUL-011,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000156,EVT-00042540,2026-05-16T04:26:00Z,EDY Sentinel,AST-0239,RUL-017,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000157,EVT-00050505,2026-03-15T11:34:53Z,EDY SIEM,AST-0221,RUL-001,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000158,EVT-00058470,2025-08-03T11:59:37Z,EDY RECON,AST-0224,RUL-013,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000159,EVT-00066436,2025-02-15T08:08:43Z,EDY SIEM,AST-0110,RUL-044,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000160,EVT-00074401,2025-08-24T09:22:57Z,External Synthetic,AST-0219,RUL-024,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000161,EVT-00082366,2025-11-07T10:04:01Z,EDY Shield,AST-0054,RUL-045,Critical,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000162,EVT-00090331,2026-07-07T15:56:32Z,External Synthetic,AST-0086,RUL-001,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000163,EVT-00098296,2025-02-09T13:27:36Z,EDY RECON,AST-0084,RUL-014,High,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000164,EVT-00106261,2026-01-31T02:16:22Z,External Synthetic,AST-0141,RUL-041,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000165,EVT-00114226,2025-10-30T13:25:21Z,External Synthetic,AST-0055,RUL-038,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000166,EVT-00002190,2025-02-25T17:09:41Z,EDY SIEM,AST-0099,RUL-001,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000167,EVT-00010155,2025-10-15T08:20:33Z,EDY Shield,AST-0035,RUL-039,High,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000168,EVT-00018120,2025-03-18T09:40:48Z,External Synthetic,AST-0190,RUL-032,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000169,EVT-00026085,2025-02-14T15:35:28Z,EDY Sentinel,AST-0192,RUL-040,High,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000170,EVT-00034050,2026-03-23T12:16:02Z,External Synthetic,AST-0063,RUL-043,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000171,EVT-00042015,2025-04-25T11:49:53Z,EDY Shield,AST-0133,RUL-014,High,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000172,EVT-00049980,2026-02-24T12:12:54Z,External Synthetic,AST-0151,RUL-009,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000173,EVT-00057945,2025-07-26T09:28:37Z,EDY RECON,AST-0032,RUL-017,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000174,EVT-00065910,2025-07-24T16:23:33Z,External Synthetic,AST-0115,RUL-034,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000175,EVT-00073876,2026-04-13T09:09:06Z,EDY Shield,AST-0002,RUL-019,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000176,EVT-00081841,2025-08-13T08:09:17Z,External Synthetic,AST-0184,RUL-036,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000177,EVT-00089806,2026-06-26T17:32:30Z,External Synthetic,AST-0059,RUL-012,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000178,EVT-00097771,2025-08-05T18:53:00Z,External Synthetic,AST-0171,RUL-037,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000179,EVT-00105736,2025-10-09T14:14:50Z,External Synthetic,AST-0237,RUL-026,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000180,EVT-00113701,2026-05-04T20:30:26Z,External Synthetic,AST-0089,RUL-021,Critical,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000181,EVT-00001665,2025-11-18T13:33:19Z,EDY Shield,AST-0055,RUL-024,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000182,EVT-00009630,2026-02-04T09:57:18Z,EDY Sentinel,AST-0136,RUL-028,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000183,EVT-00017595,2025-08-27T17:41:20Z,EDY RECON,AST-0233,RUL-008,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000184,EVT-00025560,2026-03-18T12:30:12Z,EDY SIEM,AST-0231,RUL-027,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000185,EVT-00033525,2025-03-17T16:18:03Z,EDY Sentinel,AST-0204,RUL-004,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000186,EVT-00041490,2025-02-05T12:14:33Z,External Synthetic,AST-0220,RUL-041,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000187,EVT-00049455,2026-02-03T08:34:37Z,EDY Shield,AST-0154,RUL-033,High,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000188,EVT-00057420,2025-03-03T08:48:33Z,External Synthetic,AST-0115,RUL-021,High,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000189,EVT-00065385,2026-03-17T13:46:08Z,External Synthetic,AST-0042,RUL-024,High,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000190,EVT-00073350,2025-12-08T06:32:21Z,External Synthetic,AST-0135,RUL-023,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000191,EVT-00081316,2026-07-20T21:32:13Z,External Synthetic,AST-0158,RUL-041,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000192,EVT-00089281,2026-02-18T18:05:11Z,External Synthetic,AST-0168,RUL-024,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000193,EVT-00097246,2026-04-22T08:30:34Z,External Synthetic,AST-0018,RUL-032,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000194,EVT-00105211,2026-02-22T14:41:42Z,EDY Shield,AST-0047,RUL-036,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000195,EVT-00113176,2025-08-21T17:26:22Z,External Synthetic,AST-0141,RUL-020,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000196,EVT-00001140,2025-05-06T10:22:21Z,EDY SIEM,AST-0022,RUL-004,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000197,EVT-00009105,2025-06-21T11:42:52Z,EDY Shield,AST-0150,RUL-032,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000198,EVT-00017070,2025-11-19T08:57:47Z,External Synthetic,AST-0217,RUL-002,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000199,EVT-00025035,2025-10-21T19:55:49Z,EDY SIEM,AST-0217,RUL-012,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000200,EVT-00033000,2025-08-09T14:32:42Z,External Synthetic,AST-0022,RUL-011,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000201,EVT-00040965,2025-11-13T05:16:43Z,EDY Shield,AST-0047,RUL-037,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000202,EVT-00048930,2025-10-31T17:42:43Z,External Synthetic,AST-0064,RUL-043,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000203,EVT-00056895,2026-01-27T03:30:07Z,EDY Sentinel,AST-0185,RUL-028,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000204,EVT-00064860,2025-08-19T13:33:11Z,External Synthetic,AST-0204,RUL-034,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000205,EVT-00072825,2025-07-16T16:04:05Z,External Synthetic,AST-0223,RUL-001,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000206,EVT-00080790,2025-05-31T00:04:12Z,EDY SIEM,AST-0147,RUL-034,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000207,EVT-00088756,2026-07-17T11:16:14Z,External Synthetic,AST-0109,RUL-043,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000208,EVT-00096721,2026-03-14T10:07:10Z,External Synthetic,AST-0124,RUL-036,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000209,EVT-00104686,2026-06-19T18:35:20Z,External Synthetic,AST-0233,RUL-040,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000210,EVT-00112651,2025-03-14T17:22:03Z,EDY Sentinel,AST-0033,RUL-036,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000211,EVT-00000615,2026-01-13T10:17:58Z,EDY Shield,AST-0064,RUL-005,Critical,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000212,EVT-00008580,2025-08-13T13:58:50Z,External Synthetic,AST-0143,RUL-043,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000213,EVT-00016545,2025-04-17T10:35:50Z,External Synthetic,AST-0185,RUL-028,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000214,EVT-00024510,2025-09-01T20:16:26Z,EDY RECON,AST-0194,RUL-013,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000215,EVT-00032475,2026-06-30T13:14:55Z,External Synthetic,AST-0124,RUL-031,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000216,EVT-00040440,2025-11-09T20:40:55Z,External Synthetic,AST-0085,RUL-037,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000217,EVT-00048405,2025-10-27T14:37:50Z,External Synthetic,AST-0097,RUL-041,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000218,EVT-00056370,2025-11-19T08:52:40Z,External Synthetic,AST-0195,RUL-021,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000219,EVT-00064335,2025-04-16T15:51:23Z,External Synthetic,AST-0039,RUL-032,High,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000220,EVT-00072300,2025-07-31T07:10:49Z,External Synthetic,AST-0023,RUL-017,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000221,EVT-00080265,2026-06-16T18:33:05Z,EDY SIEM,AST-0060,RUL-037,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000222,EVT-00088231,2025-10-06T18:19:42Z,EDY SIEM,AST-0052,RUL-030,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000223,EVT-00096196,2025-03-31T12:05:58Z,EDY Shield,AST-0044,RUL-023,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000224,EVT-00104161,2026-06-01T15:54:04Z,EDY Shield,AST-0082,RUL-022,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000225,EVT-00112126,2025-04-11T23:30:53Z,EDY Shield,AST-0104,RUL-023,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000226,EVT-00000090,2025-08-01T14:27:33Z,External Synthetic,AST-0122,RUL-023,low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000227,EVT-00008055,2026-04-21T15:44:12Z,EDY Sentinel,AST-0097,RUL-021,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000228,EVT-00016020,2026-06-12T09:54:35Z,EDY Shield,AST-0175,RUL-020,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000229,EVT-00023985,2025-08-27T20:58:17Z,EDY Sentinel,AST-0109,RUL-020,High,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000230,EVT-00031950,2026-03-16T01:53:00Z,EDY RECON,AST-0020,RUL-045,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000231,EVT-00039915,2025-08-01T16:20:56Z,EDY Shield,AST-0082,RUL-024,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000232,EVT-00047880,2025-07-22T22:01:55Z,EDY Sentinel,AST-0042,RUL-030,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000233,EVT-00055845,2025-02-05T09:49:05Z,External Synthetic,AST-0001,RUL-039,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000234,EVT-00063810,2025-03-01T12:56:36Z,External Synthetic,AST-0147,RUL-017,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000235,EVT-00071775,2025-08-22T11:26:42Z,External Synthetic,AST-0022,RUL-015,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000236,EVT-00079740,2026-06-03T04:23:25Z,External Synthetic,AST-0215,RUL-042,High,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000237,EVT-00087705,2025-09-02T10:31:34Z,EDY Shield,AST-0069,RUL-034,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000238,EVT-00095671,2026-06-19T09:57:41Z,External Synthetic,AST-0156,RUL-037,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000239,EVT-00103636,2025-10-21T05:31:01Z,EDY Sentinel,AST-0223,RUL-044,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000240,EVT-00111601,2025-03-28T11:38:01Z,External Synthetic,AST-0033,RUL-013,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000241,EVT-00119566,2026-03-20T17:18:41Z,EDY RECON,AST-0150,RUL-004,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000242,EVT-00007530,2025-11-19T16:44:42Z,EDY Sentinel,AST-0118,RUL-001,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000243,EVT-00015495,2026-06-10T08:39:58Z,EDY RECON,AST-0068,RUL-016,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000244,EVT-00023460,2026-07-20T09:02:43Z,External Synthetic,AST-0212,RUL-036,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000245,EVT-00031425,2025-08-21T17:09:54Z,EDY Sentinel,AST-0123,RUL-026,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000246,EVT-00039390,2025-04-12T11:45:18Z,External Synthetic,AST-0162,RUL-043,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000247,EVT-00047355,2025-05-09T15:05:04Z,EDY SIEM,AST-0112,RUL-009,Critical,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000248,EVT-00055320,2025-10-20T11:23:01Z,EDY RECON,AST-0145,RUL-011,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000249,EVT-00063285,2026-02-28T08:43:30Z,EDY SIEM,AST-0096,RUL-019,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000250,EVT-00071250,2026-03-01T19:11:28Z,EDY Sentinel,AST-0027,RUL-010,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000251,EVT-00079215,2025-11-11T17:08:28Z,External Synthetic,AST-0221,RUL-005,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000252,EVT-00087180,2025-09-07T07:43:12Z,EDY SIEM,AST-0100,RUL-021,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000253,EVT-00095145,2025-08-26T20:43:40Z,EDY Sentinel,AST-0103,RUL-005,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000254,EVT-00103111,2025-06-01T14:55:05Z,EDY Shield,AST-0217,RUL-014,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000255,EVT-00111076,2025-07-05T12:01:10Z,External Synthetic,AST-0034,RUL-043,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000256,EVT-00119041,2025-12-31T15:11:12Z,External Synthetic,AST-0054,RUL-040,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000257,EVT-00007005,2025-06-04T10:42:13Z,EDY SIEM,AST-0219,RUL-030,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000258,EVT-00014970,2025-10-08T07:40:43Z,External Synthetic,AST-0015,RUL-034,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000259,EVT-00022935,2025-04-29T07:15:07Z,External Synthetic,AST-0039,RUL-017,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000260,EVT-00030900,2026-03-24T02:24:46Z,External Synthetic,AST-0107,RUL-006,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000261,EVT-00038865,2025-06-18T13:31:27Z,EDY SIEM,AST-0052,RUL-034,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000262,EVT-00046830,2025-08-25T15:44:24Z,EDY Sentinel,AST-0062,RUL-031,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000263,EVT-00054795,2025-12-16T12:02:56Z,EDY RECON,AST-0180,RUL-031,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000264,EVT-00062760,2025-12-14T18:56:23Z,External Synthetic,AST-0147,RUL-037,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000265,EVT-00070725,2026-06-17T12:37:36Z,External Synthetic,AST-0170,RUL-015,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000266,EVT-00078690,2025-03-17T06:39:16Z,EDY SIEM,AST-0177,RUL-003,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000267,EVT-00086655,2025-03-22T08:59:07Z,EDY Shield,AST-0239,RUL-028,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000268,EVT-00094620,2025-10-21T11:09:46Z,EDY SIEM,AST-0111,RUL-038,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000269,EVT-00102585,2026-07-14T12:22:38Z,EDY Shield,AST-0239,RUL-011,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000270,EVT-00110551,2025-04-20T13:11:17Z,EDY Shield,AST-0127,RUL-017,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000271,EVT-00118516,2025-09-30T14:46:26Z,External Synthetic,AST-0041,RUL-021,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000272,EVT-00006480,2026-03-27T12:12:39Z,External Synthetic,AST-0070,RUL-036,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000273,EVT-00014445,2025-09-12T00:16:45Z,EDY SIEM,AST-0072,RUL-025,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000274,EVT-00022410,2026-05-20T17:16:51Z,EDY Shield,AST-0107,RUL-035,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000275,EVT-00030375,2025-04-24T10:48:52Z,EDY SIEM,AST-0026,RUL-021,Critical,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000276,EVT-00038340,2025-12-27T15:48:53Z,EDY SIEM,AST-0144,RUL-037,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000277,EVT-00046305,2026-03-04T09:24:51Z,External Synthetic,AST-0077,RUL-020,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000278,EVT-00054270,2025-04-26T12:44:24Z,External Synthetic,AST-0179,RUL-036,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000279,EVT-00062235,2026-04-26T09:37:40Z,EDY SIEM,AST-0177,RUL-039,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000280,EVT-00070200,2026-06-19T19:30:35Z,External Synthetic,AST-0042,RUL-020,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000281,EVT-00078165,2025-11-10T12:54:12Z,EDY Shield,AST-0087,RUL-015,High,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000282,EVT-00086130,2026-04-06T08:31:49Z,EDY Shield,AST-0070,RUL-017,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000283,EVT-00094095,2025-02-11T16:06:31Z,External Synthetic,AST-0173,RUL-022,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000284,EVT-00102060,2025-07-21T09:58:24Z,EDY Shield,AST-0087,RUL-025,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000285,EVT-00110025,2026-02-01T23:47:17Z,EDY Shield,AST-0001,RUL-017,High,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00000286,EVT-00117991,2025-08-21T16:44:08Z,EDY Shield,AST-0166,RUL-039,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
